agency_name,corruption_keyword,title,description,published date,url,publisher
CLINT PD,corruption investigation,These police officers were members of extremist groups on Facebook - Reveal - Reveal from The Center for Investigative Reporting,These police officers were members of extremist groups on Facebook - Reveal  Reveal from The Center for Investigative Reporting,"Thu, 27 Jun 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vcmV2ZWFsbmV3cy5vcmcvYXJ0aWNsZS90aGVzZS1wb2xpY2Utb2ZmaWNlcnMtd2VyZS1tZW1iZXJzLW9mLWV4dHJlbWlzdC1ncm91cHMtb24tZmFjZWJvb2sv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://revealnews.org', 'title': 'Reveal from The Center for Investigative Reporting'}"
CLINT PD,corruption investigation,Series of indictments nearly wipes out Llano Police Department - KXAN.com,Series of indictments nearly wipes out Llano Police Department  KXAN.com,"Mon, 27 Aug 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3Lmt4YW4uY29tL2ludmVzdGlnYXRpb25zL3Nlcmllcy1vZi1pbmRpY3RtZW50cy1uZWFybHktd2lwZXMtb3V0LWxsYW5vLXBvbGljZS1kZXBhcnRtZW50L9IBZ2h0dHBzOi8vd3d3Lmt4YW4uY29tL2ludmVzdGlnYXRpb25zL3Nlcmllcy1vZi1pbmRpY3RtZW50cy1uZWFybHktd2lwZXMtb3V0LWxsYW5vLXBvbGljZS1kZXBhcnRtZW50L2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.kxan.com', 'title': 'KXAN.com'}"
CLINT PD,corruption investigation,U.S. Attorney's Office Recognizes 20 Law Enforcement Officers For Their Outstanding Achievements - Department of Justice,U.S. Attorney's Office Recognizes 20 Law Enforcement Officers For Their Outstanding Achievements  Department of Justice,"Tue, 09 Jun 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3Lmp1c3RpY2UuZ292L3VzYW8td2RuYy9wci91cy1hdHRvcm5leXMtb2ZmaWNlLXJlY29nbml6ZXMtMjAtbGF3LWVuZm9yY2VtZW50LW9mZmljZXJzLXRoZWlyLW91dHN0YW5kaW5n0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.justice.gov', 'title': 'Department of Justice'}"
CLINT PD,corruption investigation,Post investigation: Delray Beach police leveled criminal charge against top officer's ex-wife - Palm Beach Post,Post investigation: Delray Beach police leveled criminal charge against top officer's ex-wife  Palm Beach Post,"Fri, 13 Mar 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5wYWxtYmVhY2hwb3N0LmNvbS9zdG9yeS9uZXdzLzIwMjAvMDMvMTMvcG9zdC1pbnZlc3RpZ2F0aW9uLWRlbHJheS1iZWFjaC1wb2xpY2UtbGV2ZWxlZC1jcmltaW5hbC1jaGFyZ2UtYWdhaW5zdC10b3Atb2ZmaWNlcnJzcXVvcy1leC13aWZlLzExMjI0NjM1Mi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.palmbeachpost.com', 'title': 'Palm Beach Post'}"
CLINT PD,bribery,"12 years ago today: Two officers acquitted, one found guilty in Tulsa police corruption investigation - Tulsa World","12 years ago today: Two officers acquitted, one found guilty in Tulsa police corruption investigation  Tulsa World","Sat, 10 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiwgFodHRwczovL3R1bHNhd29ybGQuY29tL25ld3MvbG9jYWwvaGlzdG9yeS8xMi15ZWFycy1hZ28tdG9kYXktdHdvLW9mZmljZXJzLWFjcXVpdHRlZC1vbmUtZm91bmQtZ3VpbHR5LWluLXR1bHNhLXBvbGljZS1jb3JydXB0aW9uLWludmVzdGlnYXRpb24vY29sbGVjdGlvbl81NTM1NzVmOC1iODA3LTExZWItYjUxNy1iMzMxZTExNGM4MGQuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tulsaworld.com', 'title': 'Tulsa World'}"
CLINT PD,bribery,Danbury police explore virtual reality in officer training - Danbury News Times,Danbury police explore virtual reality in officer training  Danbury News Times,"Thu, 17 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm5ld3N0aW1lcy5jb20vbmV3cy9hcnRpY2xlL0RhbmJ1cnktcG9saWNlLWV4cGxvcmUtdmlydHVhbC1yZWFsaXR5LTE3NTc3MzcxLnBocNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.newstimes.com', 'title': 'Danbury News Times'}"
CLINT PD,bribery,Former Whitefish police chief responds to corruption allegations - Daily Inter Lake,Former Whitefish police chief responds to corruption allegations  Daily Inter Lake,"Thu, 02 Sep 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZGFpbHlpbnRlcmxha2UuY29tL25ld3MvMjAyMS9zZXAvMDIvZm9ybWVyLXdoaXRlZmlzaC1wb2xpY2UtY2hpZWYtcmVzcG9uZHMtY29ycnVwdGlvbi0v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://dailyinterlake.com', 'title': 'Daily Inter Lake'}"
CLINT PD,bribery,Nearly All the Officers in Charge of an Indiana Police Department Have Been Disciplined — Including the Chief Who ... - ProPublica,Nearly All the Officers in Charge of an Indiana Police Department Have Been Disciplined — Including the Chief Who ...  ProPublica,"Thu, 15 Nov 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LnByb3B1YmxpY2Eub3JnL2FydGljbGUvbmVhcmx5LWFsbC1vZmZpY2Vycy1pbi1jaGFyZ2Utb2YtZWxraGFydC1pbmRpYW5hLXBvbGljZS1kZXBhcnRtZW50LWhhdmUtYmVlbi1kaXNjaXBsaW5lZNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.propublica.org', 'title': 'ProPublica'}"
CLINT PD,bribery,Betraying the badge: Edison police produce astonishing record of misconduct - NJ.com,Betraying the badge: Edison police produce astonishing record of misconduct  NJ.com,"Mon, 10 Dec 2012 08:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm5qLmNvbS9taWRkbGVzZXgvMjAxMi8xMi9lZGlzb25fcG9saWNlX21pc2NvbmR1Y3RfYnJ1dGEuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nj.com', 'title': 'NJ.com'}"
CLINT PD,bribery,Moreno's sister accused of threatening NMSP investigators - Alamogordo Daily News,Moreno's sister accused of threatening NMSP investigators  Alamogordo Daily News,"Wed, 05 Oct 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmFsYW1vZ29yZG9uZXdzLmNvbS9zdG9yeS9uZXdzL2NyaW1lLzIwMTYvMTAvMDUvbW9yZW5vcy1zaXN0ZXItYWNjdXNlZC10aHJlYXRlbmluZy1ubXNwLWludmVzdGlnYXRvcnMvOTE1ODk0OTYv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.alamogordonews.com', 'title': 'Alamogordo Daily News'}"
CLINT PD,bribery,Apartment standoff ends with Columbia man's arrest - ABC17News.com,Apartment standoff ends with Columbia man's arrest  ABC17News.com,"Fri, 14 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vYWJjMTduZXdzLmNvbS9uZXdzL2NyaW1lLzIwMjIvMTAvMTQvYXBhcnRtZW50LXN0YW5kb2ZmLWVuZHMtd2l0aC1jb2x1bWJpYS1tYW5zLWFycmVzdC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://abc17news.com', 'title': 'ABC17News.com'}"
CLINT PD,bribery,Three Transport Malta officials accused with driving tests bribery; PN reacts - TVMnews.mt,Three Transport Malta officials accused with driving tests bribery; PN reacts  TVMnews.mt,"Mon, 29 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vdHZtbmV3cy5tdC9lbi9uZXdzL3RocmVlLXRyYW5zcG9ydC1tYWx0YS1vZmZpY2lhbHMtYWNjdXNlZC13aXRoLWRyaXZpbmctdGVzdHMtYnJpYmVyeS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tvmnews.mt', 'title': 'TVMnews.mt'}"
CLINT PD,bribery,Ottawa Police Most Wanted list not all heinous crimes - Ottawa Sun,Ottawa Police Most Wanted list not all heinous crimes  Ottawa Sun,"Sun, 26 Jul 2015 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vb3R0YXdhc3VuLmNvbS8yMDE1LzA3LzI2L290dGF3YS1wb2xpY2UtbW9zdC13YW50ZWQtbGlzdC1ub3QtYWxsLWhlaW5vdXMtY3JpbWVz0gGEAWh0dHBzOi8vb3R0YXdhc3VuLmNvbS8yMDE1LzA3LzI2L290dGF3YS1wb2xpY2UtbW9zdC13YW50ZWQtbGlzdC1ub3QtYWxsLWhlaW5vdXMtY3JpbWVzL3djbS9kMGZiMzI0My1kYmM4LTQ2MzktOWRiMC02NzUxYmIwN2RkNDIvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://ottawasun.com', 'title': 'Ottawa Sun'}"
CLINT PD,administrative leave,"North Carolina police captain on paid leave, chief says - WXII12 Winston-Salem","North Carolina police captain on paid leave, chief says  WXII12 Winston-Salem","Thu, 16 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3Lnd4aWkxMi5jb20vYXJ0aWNsZS9ub3J0aC1jYXJvbGluYS1mb3JtZXItbWFkaXNvbi1pbnRlcmltLXBvbGljZS1jaGllZi1wYWlkLWFkbWluaXN0cmF0aXZlLWxlYXZlLzQ1ODIyNTQ40gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wxii12.com', 'title': 'WXII12 Winston-Salem'}"
CLINT PD,administrative leave,"SBI investigating Madison Police Department, interim chief on administrative leave - Greensboro News & Record","SBI investigating Madison Police Department, interim chief on administrative leave  Greensboro News & Record","Tue, 14 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiuAFodHRwczovL2dyZWVuc2Jvcm8uY29tL25ld3MvY29tbXVuaXR5L3JvY2tpbmdoYW1fbm93L3NiaS1pbnZlc3RpZ2F0aW5nLW1hZGlzb24tcG9saWNlLWRlcGFydG1lbnQtaW50ZXJpbS1jaGllZi1vbi1hZG1pbmlzdHJhdGl2ZS1sZWF2ZS9hcnRpY2xlXzNlZjY1MDg0LTgyZjYtMTFlZS1hNzZmLWViMGZkZjkxN2M0My5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://greensboro.com', 'title': 'Greensboro News & Record'}"
CLINT PD,administrative leave,MSPD: Officer on administrative leave amid domestic investigation - WHNT News 19,MSPD: Officer on administrative leave amid domestic investigation  WHNT News 19,"Sat, 02 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd2hudC5jb20vbmV3cy9zaG9hbHMvbXNwZC1vZmZpY2VyLW9uLWFkbWluaXN0cmF0aXZlLWxlYXZlLWFtaWQtZG9tZXN0aWMtaW52ZXN0aWdhdGlvbi_SAWJodHRwczovL3dobnQuY29tL25ld3Mvc2hvYWxzL21zcGQtb2ZmaWNlci1vbi1hZG1pbmlzdHJhdGl2ZS1sZWF2ZS1hbWlkLWRvbWVzdGljLWludmVzdGlnYXRpb24vYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://whnt.com', 'title': 'WHNT News 19'}"
CLINT PD,administrative leave,Muscle Shoals Police officer on administrative leave in probe of 'domestic situation' - WAAY,Muscle Shoals Police officer on administrative leave in probe of 'domestic situation'  WAAY,"Sat, 02 Dec 2023 07:24:05 GMT",https://news.google.com/rss/articles/CBMiqAFodHRwczovL3d3dy53YWF5dHYuY29tL25ld3Mvc2hvYWxzL211c2NsZS1zaG9hbHMtcG9saWNlLW9mZmljZXItb24tYWRtaW5pc3RyYXRpdmUtbGVhdmUtaW4tcHJvYmUtb2YtZG9tZXN0aWMtc2l0dWF0aW9uL2FydGljbGVfNTQ0MGVhYTQtOTBlMi0xMWVlLWFkNTUtNTc1N2M3MjM2YWRiLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.waaytv.com', 'title': 'WAAY'}"
CLINT PD,administrative leave,"Under investigation, South Boston police chief placed on leave - SoVaNOW","Under investigation, South Boston police chief placed on leave  SoVaNOW","Mon, 11 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnNvdmFub3cuY29tL2FydGljbGVzL3VuZGVyLWludmVzdGlnYXRpb24tc291dGgtYm9zdG9uLXBvbGljZS1jaGllZi1wbGFjZWQtb24tbGVhdmUv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.sovanow.com', 'title': 'SoVaNOW'}"
CLINT PD,administrative leave,Summerdale Police chief on administrative leave; Baldwin County… - 1819 News,Summerdale Police chief on administrative leave; Baldwin County…  1819 News,"Mon, 26 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vMTgxOW5ld3MuY29tL25ld3MvaXRlbS9zdW1tZXJkYWxlLXBvbGljZS1jaGllZi1vbi1hZG1pbmlzdHJhdGl2ZS1sZWF2ZS1iYWxkd2luLWNvdW50eS1kZXB1dHktc3RlcHBpbmctaW7SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://1819news.com', 'title': '1819 News'}"
CLINT PD,administrative leave,North Carolina police department captain resigns months after being placed on administrative leave - WXII12 Winston-Salem,North Carolina police department captain resigns months after being placed on administrative leave  WXII12 Winston-Salem,"Wed, 03 Jan 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3Lnd4aWkxMi5jb20vYXJ0aWNsZS9ub3J0aC1jYXJvbGluYS1ub3J0aC1jYXJvbGluYS1wb2xpY2UtZGVwYXJ0bWVudC1jYXB0YWluLXJlc2lnbnMvNDYyNzcwMjfSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wxii12.com', 'title': 'WXII12 Winston-Salem'}"
CLINT PD,administrative leave,Mystery Shrouds Resignation of Madison Police Department Captain Clint Smith - BNN Breaking,Mystery Shrouds Resignation of Madison Police Department Captain Clint Smith  BNN Breaking,"Wed, 03 Jan 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vYm5uYnJlYWtpbmcuY29tL3dvcmxkL3VzL215c3Rlcnktc2hyb3Vkcy1yZXNpZ25hdGlvbi1vZi1tYWRpc29uLXBvbGljZS1kZXBhcnRtZW50LWNhcHRhaW4tY2xpbnQtc21pdGgv0gFuaHR0cHM6Ly9ibm5icmVha2luZy5jb20vd29ybGQvdXMvbXlzdGVyeS1zaHJvdWRzLXJlc2lnbmF0aW9uLW9mLW1hZGlzb24tcG9saWNlLWRlcGFydG1lbnQtY2FwdGFpbi1jbGludC1zbWl0aC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://bnnbreaking.com', 'title': 'BNN Breaking'}"
CLINT PD,administrative leave,Madison Police Department captain charged after resigning - WXII12 Winston-Salem,Madison Police Department captain charged after resigning  WXII12 Winston-Salem,"Fri, 23 Feb 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3Lnd4aWkxMi5jb20vYXJ0aWNsZS9tYWRpc29uLXBvbGljZS1kZXBhcnRtZW50LWNhcHRhaW4tY2hhcmdlZC1hZnRlci1yZXNpZ25pbmcvNDY5MzE5NzPSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.wxii12.com', 'title': 'WXII12 Winston-Salem'}"
CLINT PD,administrative leave,Satsuma Police officer on administrative leave after alleged misconduct - NBC 15 WPMI,Satsuma Police officer on administrative leave after alleged misconduct  NBC 15 WPMI,"Sun, 05 Jul 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vbXluYmMxNS5jb20vbmV3cy9sb2NhbC9zYXRzdW1hLXBvbGljZS1vZmZpY2VyLW9uLWFkbWluaXN0cmF0aXZlLWxlYXZlLWFmdGVyLWFsbGVnZWQtbWlzY29uZHVjdNIBamh0dHBzOi8vbXluYmMxNS5jb20vYW1wL25ld3MvbG9jYWwvc2F0c3VtYS1wb2xpY2Utb2ZmaWNlci1vbi1hZG1pbmlzdHJhdGl2ZS1sZWF2ZS1hZnRlci1hbGxlZ2VkLW1pc2NvbmR1Y3Q?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://mynbc15.com', 'title': 'NBC 15 WPMI'}"
COMBES PD,officer misconduct,$1.4 million settlement reached in Concord deadly officer-involved shooting - Fox 46 Charlotte,$1.4 million settlement reached in Concord deadly officer-involved shooting  Fox 46 Charlotte,"Thu, 29 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5xY25ld3MuY29tL25ld3MvdS1zL25vcnRoLWNhcm9saW5hL2NhYmFycnVzLWNvdW50eS9jb25jb3JkL3NldHRsZW1lbnQtcmVhY2hlZC1pbi1jb25jb3JkLWRlYWRseS1vZmZpY2VyLWludm9sdmVkLXNob290aW5nL9IBigFodHRwczovL3d3dy5xY25ld3MuY29tL25ld3MvdS1zL25vcnRoLWNhcm9saW5hL2NhYmFycnVzLWNvdW50eS9jb25jb3JkL3NldHRsZW1lbnQtcmVhY2hlZC1pbi1jb25jb3JkLWRlYWRseS1vZmZpY2VyLWludm9sdmVkLXNob290aW5nL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.qcnews.com', 'title': 'Fox 46 Charlotte'}"
COMBES PD,officer misconduct,NYPD Clarifies Report That Diddy Is Under Criminal Investigation - Us Weekly,NYPD Clarifies Report That Diddy Is Under Criminal Investigation  Us Weekly,"Fri, 17 Nov 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnVzbWFnYXppbmUuY29tL2NlbGVicml0eS1uZXdzL25ld3MvbnlwZC1jbGFyaWZpZXMtcmVwb3J0LXRoYXQtZGlkZHktaXMtdW5kZXItY3JpbWluYWwtaW52ZXN0aWdhdGlvbi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.usmagazine.com', 'title': 'Us Weekly'}"
COMBES PD,officer misconduct,5-19-21 Police Request Assistance in Locating Kaʻū Man for Questioning - Hawaii Police Department,5-19-21 Police Request Assistance in Locating Kaʻū Man for Questioning  Hawaii Police Department,"Wed, 19 May 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3Lmhhd2FpaXBvbGljZS5jb20vNS0xOS0yMS1wb2xpY2UtcmVxdWVzdC1hc3Npc3RhbmNlLWluLWxvY2F0aW5nLWthJUNBJUJCdS1tYW4tZm9yLXF1ZXN0aW9uaW5n0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.hawaiipolice.com', 'title': 'Hawaii Police Department'}"
COMBES PD,officer misconduct,ICE officer arrested for sexually assaulting a minor for months - KVEO-TV,ICE officer arrested for sexually assaulting a minor for months  KVEO-TV,"Wed, 13 Oct 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnZhbGxleWNlbnRyYWwuY29tL25ld3MvbG9jYWwtbmV3cy9pY2Utb2ZmaWNlci1hcnJlc3RlZC1hZnRlci1zZXh1YWxseS1hc3NhdWx0aW5nLWEtbWlub3ItZm9yLW1vbnRocy_SAXRodHRwczovL3d3dy52YWxsZXljZW50cmFsLmNvbS9uZXdzL2xvY2FsLW5ld3MvaWNlLW9mZmljZXItYXJyZXN0ZWQtYWZ0ZXItc2V4dWFsbHktYXNzYXVsdGluZy1hLW1pbm9yLWZvci1tb250aHMvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.valleycentral.com', 'title': 'KVEO-TV'}"
COMBES PD,officer misconduct,"Aurora lawmaker accused of city charter violation, faces censure vote after talk-radio claims against police chief ... - Sentinel Colorado","Aurora lawmaker accused of city charter violation, faces censure vote after talk-radio claims against police chief ...  Sentinel Colorado","Fri, 28 Jan 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMilQFodHRwczovL3NlbnRpbmVsY29sb3JhZG8uY29tL21ldHJvL2F1cm9yYS1sYXdtYWtlci1hY2N1c2VkLW9mLWNpdHktY2hhcnRlci12aW9sYXRpb24tZmFjZXMtY2Vuc3VyZS12b3RlLWFmdGVyLXRhbGstcmFkaW8tY2xhaW1zLWFnYWluc3QtcG9saWNlLWNoaWVmL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://sentinelcolorado.com', 'title': 'Sentinel Colorado'}"
COMBES PD,officer misconduct,Court affirms conviction for staged evidence find caught on body cam - Maryland Daily Record,Court affirms conviction for staged evidence find caught on body cam  Maryland Daily Record,"Tue, 03 Mar 2020 08:00:00 GMT",https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vdGhlZGFpbHlyZWNvcmQuY29tLzIwMjAvMDMvMDMvcGluaGVpcm8tYm9keS1jYW1lcmEtYXBwZWFsL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://thedailyrecord.com', 'title': 'Maryland Daily Record'}"
DEL RIO PD,officer misconduct,"Brazil police violence reignites after deadly Rio, Sao Paulo raids - Reuters Canada","Brazil police violence reignites after deadly Rio, Sao Paulo raids  Reuters Canada","Wed, 02 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2FtZXJpY2FzL2JyYXppbGlhbi1wb2xpY2Utc2F5LWxlYXN0LW5pbmUta2lsbGVkLXJpby1kZS1qYW5laXJvLXJhaWQtMjAyMy0wOC0wMi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters Canada'}"
DEL RIO PD,officer misconduct,"Man found guilty of shooting, wounding Laredo police officer - Laredo Morning Times","Man found guilty of shooting, wounding Laredo police officer  Laredo Morning Times","Wed, 17 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmxtdG9ubGluZS5jb20vbG9jYWwvYXJ0aWNsZS9tYW4tZm91bmQtZ3VpbHR5LXNob290aW5nLXdvdW5kaW5nLWxhcmVkby1wb2xpY2UtMTgxMDUyNDAucGhw0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.lmtonline.com', 'title': 'Laredo Morning Times'}"
DEL RIO PD,officer misconduct,Reformer under fire at Del Rio Police Department - San Antonio Express-News,Reformer under fire at Del Rio Police Department  San Antonio Express-News,"Fri, 20 Jun 2014 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmV4cHJlc3NuZXdzLmNvbS9uZXdzL2xvY2FsL2FydGljbGUvUmVmb3JtZXItdW5kZXItZmlyZS1hdC1EZWwtUmlvLXBvbGljZS1kZXBhcnRtZW50LTU1NjUzMzMucGhw0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.expressnews.com', 'title': 'San Antonio Express-News'}"
DEL RIO PD,officer misconduct,"“Systemic failures” in Uvalde shooting went far beyond local police, Texas House report details - The Texas Tribune","“Systemic failures” in Uvalde shooting went far beyond local police, Texas House report details  The Texas Tribune","Sun, 17 Jul 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnRleGFzdHJpYnVuZS5vcmcvMjAyMi8wNy8xNy9sYXctZW5mb3JjZW1lbnQtZmFpbHVyZS11dmFsZGUtc2hvb3RpbmctaW52ZXN0aWdhdGlvbi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.texastribune.org', 'title': 'The Texas Tribune'}"
DEL RIO PD,officer misconduct,Local law enforcement agencies train in crisis response - laughlin.af.mil,Local law enforcement agencies train in crisis response  laughlin.af.mil,"Fri, 21 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmxhdWdobGluLmFmLm1pbC9OZXdzL05ld3MvRGlzcGxheS9BcnRpY2xlLzM0NjcxMTcvbG9jYWwtbGF3LWVuZm9yY2VtZW50LWFnZW5jaWVzLXRyYWluLWluLWNyaXNpcy1yZXNwb25zZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.laughlin.af.mil', 'title': 'laughlin.af.mil'}"
DEL RIO PD,officer misconduct,Brazil's Supreme Court Orders Plan to Reform Rio de Janeiro Police - Human Rights Watch,Brazil's Supreme Court Orders Plan to Reform Rio de Janeiro Police  Human Rights Watch,"Wed, 02 Mar 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3Lmhydy5vcmcvbmV3cy8yMDIyLzAzLzAyL2JyYXppbHMtc3VwcmVtZS1jb3VydC1vcmRlcnMtcGxhbi1yZWZvcm0tcmlvLWRlLWphbmVpcm8tcG9saWNl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.hrw.org', 'title': 'Human Rights Watch'}"
DEL RIO PD,officer misconduct,Cop Check allows University community to report incidents of police misconduct - The Arizona State Press - The State Press,Cop Check allows University community to report incidents of police misconduct - The Arizona State Press  The State Press,"Thu, 16 Sep 2021 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LnN0YXRlcHJlc3MuY29tL2FydGljbGUvMjAyMS8wOS9saXZlc2FmZS1hc3UtbmV3LWNvcC1jaGVjay1mZWF0dXJl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.statepress.com', 'title': 'The State Press'}"
DEL RIO PD,officer misconduct,Police Violence - Amnesty International,Police Violence  Amnesty International,"Wed, 17 Jun 2020 19:03:24 GMT",https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmFtbmVzdHkub3JnL2VuL3doYXQtd2UtZG8vcG9saWNlLWJydXRhbGl0eS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.amnesty.org', 'title': 'Amnesty International'}"
DEL RIO PD,officer misconduct,Tech Police Arrest Two in June 7 Clery Crime | News Center - Georgia Tech News Center,Tech Police Arrest Two in June 7 Clery Crime | News Center  Georgia Tech News Center,"Wed, 18 Jun 2014 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHA6Ly9uZXdzLmdhdGVjaC5lZHUvbmV3cy8yMDE0LzA2LzE4L3RlY2gtcG9saWNlLWFycmVzdC10d28tanVuZS03LWNsZXJ5LWNyaW1l0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'http://news.gatech.edu', 'title': 'Georgia Tech News Center'}"
DEL RIO PD,officer misconduct,"The Border Zone Next Door, and Its Out-of-Control Police Force - Project On Government Oversight (POGO)","The Border Zone Next Door, and Its Out-of-Control Police Force  Project On Government Oversight (POGO)","Tue, 10 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnBvZ28ub3JnL3JlcG9ydHMvdGhlLWJvcmRlci16b25lLW5leHQtZG9vci1hbmQtaXRzLW91dC1vZi1jb250cm9sLXBvbGljZS1mb3JjZdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.pogo.org', 'title': 'Project On Government Oversight (POGO)'}"
